unique_id,disbursement_date,ssbci_original_funds,lender_insurance_premium,metro_type,LMI_type,revenue,naics_code,jobs_created,jobs_retained,lender_type_category,optional_primary_use_of_funds,optional_revenue_yr_confirmed,optional_stage,active_status,support_amount,full_time_employees
VA_2016_CSP_26,8/15/2016,0.0,0.0,Metro,Non-LMI,680044.0,531210,15.0,20.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,142200.0,20.0
VA_2016_CSP_27,8/15/2016,0.0,0.0,Metro,LMI,152386.0,561730,15.0,18.0,Depository Institution Holding Company,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,77180.0,18.0
VA_2016_CSP_28,8/18/2016,0.0,0.0,Metro,Non-LMI,469000.0,488490,0.0,20.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,60000.0,20.0
VA_2016_CSP_29,8/18/2016,0.0,0.0,Metro,LMI,2622.0,332994,10.0,15.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,500000.0,20.0
VA_2016_CSP_31,9/9/2016,0.0,0.0,Metro,Non-LMI,791000.0,312120,5.0,10.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,10000.0,15.0
VA_2016_CSP_35,10/3/2016,0.0,0.0,Metro,Non-LMI,0.0,531120,12.0,19.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,392000.0,19.0
VA_2016_CAP_27,11/16/2016,750.0,375.0,Non-Metro,Non-LMI,1121339.0,511110,1.0,15.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,15.0
VA_2016_CSP_40,12/1/2016,0.0,0.0,Metro,Non-LMI,1002000.0,531120,0.0,19.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,500000.0,19.0
VA_2016_CSP_41,12/8/2016,0.0,0.0,Metro,Non-LMI,4109000.0,611110,2.0,50.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,160000.0,50.0
VA_2016_CSP_42,12/12/2016,0.0,0.0,Non-Metro,LMI,4000000.0,236118,10.0,15.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,80000.0,15.0
VI_2013_CSP_2,2/6/2013,9113.0,0.0,Non-Metro,Non-LMI,3053428.0,621210,0.0,23.0,Bank or Thrift,Refinance,2014.0,Early Stage,Yes,9113.0,23.0
VI_2013_CSP_3,2/6/2013,101701.0,0.0,Non-Metro,Non-LMI,3053428.0,621210,0.0,0.0,Bank or Thrift,Refinance,2014.0,Early Stage,Yes,101701.0,23.0
VI_2013_CSP_4,2/6/2013,39186.0,0.0,Non-Metro,Non-LMI,3053428.0,621210,0.0,0.0,Bank or Thrift,Refinance,2014.0,Early Stage,Yes,39186.0,23.0
VI_2013_LGP_3,5/30/2013,20000.0,0.0,Non-Metro,LMI,1236000.0,722513,5.0,21.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Yes,20000.0,16.0
VI_2013_LGP_4,8/2/2013,60000.0,0.0,Non-Metro,LMI,5217000.0,621498,7.0,60.0,Bank or Thrift,Purchase Real Estate,2016.0,Early Stage,Yes,60000.0,60.0
VI_2014_LGP_1,3/6/2014,450000.0,0.0,Non-Metro,Non-LMI,2279955.0,621492,13.0,34.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2016.0,Early Stage,Yes,450000.0,21.0
VI_2015_LGP_2,4/23/2015,228800.0,0.0,Non-Metro,Non-LMI,5302000.0,447110,0.0,15.0,Bank or Thrift,Refinance,2014.0,Early Stage,Yes,228800.0,15.0
VI_2016_CSP_2,5/11/2016,200000.0,0.0,Non-Metro,Non-LMI,6163000.0,424420,2.0,24.0,Bank or Thrift,Refinance,2014.0,Early Stage,Yes,200000.0,26.0
VI_2016_LGP_1,5/27/2016,2302572.0,0.0,Non-Metro,Non-LMI,11000000.0,445110,40.0,0.0,Bank or Thrift,Fund Construction Costs,2014.0,Early Stage,Other,2302572.0,40.0
VT_2011_LPP_1,7/5/2011,5000.0,0.0,Non-Metro,Non-LMI,3747000.0,337110,27.0,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Yes,0.0,25.0
VT_2011_LPP_2,7/11/2011,13650.0,0.0,Non-Metro,Non-LMI,9959000.0,315110,17.0,0.0,Bank or Thrift,Purchase Equipment,2015.0,Early Stage,Yes,0.0,99.0
VT_2011_LPP_3,7/29/2011,7000.0,0.0,Non-Metro,Non-LMI,11567000.0,315210,12.0,0.0,Other,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Yes,0.0,54.0
VT_2011_LPP_10,10/12/2011,2371.0,0.0,Non-Metro,Non-LMI,7167000.0,111998,5.0,0.0,Bank or Thrift,Purchase Equipment,2015.0,Early Stage,Sold,0.0,16.0
VT_2011_LPP_11,10/14/2011,13500.0,0.0,Metro,Non-LMI,8466000.0,332911,10.0,0.0,Bank or Thrift,Purchase Equipment,2015.0,Early Stage,Yes,0.0,72.0
VT_2011_LPP_18,10/20/2011,10000.0,0.0,Non-Metro,Non-LMI,1700000.0,451110,8.0,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2012.0,Early Stage,Yes,0.0,18.0
VT_2011_LPP_20,11/2/2011,60000.0,0.0,Non-Metro,Non-LMI,16473000.0,337910,24.0,0.0,Bank or Thrift,Purchase Real Estate,2015.0,Early Stage,Yes,0.0,98.0
VT_2011_LPP_25,12/7/2011,8024.0,0.0,Non-Metro,Non-LMI,9959000.0,315110,17.0,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Yes,0.0,109.0
VT_2012_LPP_3,1/19/2012,14920.0,0.0,Non-Metro,Non-LMI,4328000.0,332312,5.0,0.0,Bank or Thrift,Fund Construction Costs,2015.0,Early Stage,Yes,0.0,34.0
VT_2012_LPP_7,3/15/2012,14100.0,0.0,Non-Metro,Non-LMI,5211000.0,337211,8.0,0.0,Loan Fund,Purchase Equipment,2015.0,Early Stage,Yes,0.0,35.0
VT_2012_LPP_9,3/21/2012,19683.02,0.0,Non-Metro,Non-LMI,10778767.0,321211,7.0,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2013.0,Early Stage,Loss,0.0,149.0
VT_2012_LPP_11,4/3/2012,1020.0,0.0,Non-Metro,Non-LMI,1005000.0,722511,0.0,0.0,Bank or Thrift,Fund Construction Costs,2015.0,Early Stage,Yes,0.0,21.0
VT_2012_LPP_13,4/18/2012,35200.0,0.0,Metro,Non-LMI,6302348.0,523991,5.0,0.0,Bank or Thrift,Purchase Real Estate,2015.0,Early Stage,Yes,0.0,30.0
VT_2012_LPP_19,6/7/2012,40000.0,0.0,Non-Metro,Non-LMI,20664000.0,339999,0.0,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2016.0,Early Stage,Yes,0.0,55.0
VT_2012_LPP_22,6/21/2012,200000.0,0.0,Non-Metro,LMI,15000000.0,339113,0.0,201.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2012.0,Early Stage,Yes,0.0,150.0
VT_2012_LPP_26,7/5/2012,16616.0,0.0,Non-Metro,LMI,20216657.0,333515,32.0,0.0,Bank or Thrift,Purchase Equipment,2015.0,Early Stage,Yes,0.0,121.0
VT_2012_LPP_29,7/31/2012,9000.0,0.0,Non-Metro,Non-LMI,5917041.0,236115,0.0,0.0,Other,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Yes,0.0,33.0
VT_2012_LPP_31,8/10/2012,7920.0,0.0,Non-Metro,Non-LMI,1002865.0,611110,2.0,0.0,Other,Fund Construction Costs,2013.0,Early Stage,Yes,0.0,15.0
VT_2012_LPP_32,8/14/2012,274500.0,0.0,Non-Metro,Non-LMI,29718931.0,111998,12.0,0.0,Bank or Thrift,Fund Construction Costs,2015.0,Early Stage,Yes,0.0,67.0
VT_2012_LPP_39,9/14/2012,76500.0,0.0,Non-Metro,Non-LMI,2397712.0,315210,9.0,0.0,Bank or Thrift,Purchase Equipment,2012.0,Early Stage,Yes,0.0,26.0
VT_2012_LPP_45,10/11/2012,30000.0,0.0,Non-Metro,Non-LMI,1361000.0,451110,4.0,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2012.0,Early Stage,Yes,0.0,22.0
VT_2012_LPP_50,11/27/2012,22500.0,0.0,Metro,Non-LMI,8466000.0,332911,15.0,0.0,Bank or Thrift,Fund Construction Costs,2015.0,Early Stage,Yes,0.0,75.0
VT_2012_LPP_54,12/11/2012,80000.0,0.0,Non-Metro,Non-LMI,9900000.0,327120,6.0,0.0,Other,"Wages, Working Capital, & Professional Services",2012.0,Early Stage,Yes,0.0,47.0
VT_2012_LPP_55,12/12/2012,56000.0,0.0,Metro,Non-LMI,19220907.0,311412,23.0,0.0,Bank or Thrift,Purchase Equipment,2016.0,Early Stage,Yes,0.0,79.0
VT_2013_LPP_1,1/17/2013,45000.0,0.0,Metro,LMI,23000000.0,311812,11.0,0.0,Other,Purchase Equipment,2015.0,Early Stage,Yes,0.0,148.0
VT_2013_LPP_3,2/8/2013,34500.0,0.0,Metro,LMI,1722495.0,621511,31.0,0.0,Other,Purchase Equipment,2012.0,Early Stage,Yes,0.0,26.0
VT_2013_LPP_4,2/15/2013,100223.0,0.0,Metro,Non-LMI,2400000.0,722511,18.0,0.0,Other,Fund Construction Costs,2015.0,Early Stage,Yes,0.0,41.0
VT_2013_LPP_6,2/28/2013,110000.0,0.0,Metro,Non-LMI,29382406.0,453910,5.0,0.0,Bank or Thrift,Purchase Real Estate,2014.0,Early Stage,Yes,0.0,23.0
VT_2013_LPP_12,5/2/2013,32900.0,0.0,Non-Metro,Non-LMI,8879028.0,323117,0.0,0.0,Other,Purchase Equipment,2015.0,Early Stage,Yes,0.0,37.0
VT_2013_LPP_13,5/21/2013,445920.0,0.0,Metro,Non-LMI,9879000.0,562111,17.0,0.0,Other,Purchase Real Estate,2015.0,Early Stage,Yes,0.0,58.0
VT_2013_LPP_15,6/27/2013,104140.0,0.0,Non-Metro,Non-LMI,2084110.0,321911,4.0,0.0,Other,Purchase Equipment,2015.0,Early Stage,Yes,0.0,19.0
VT_2013_LPP_16,7/2/2013,200000.0,0.0,Non-Metro,Non-LMI,6304000.0,339999,17.0,0.0,Bank or Thrift,Fund Construction Costs,2015.0,Early Stage,Yes,0.0,102.0
VT_2013_LPP_22,7/29/2013,590545.0,0.0,Non-Metro,LMI,50100000.0,424480,20.0,0.0,Other,Purchase Equipment,2015.0,Early Stage,Yes,0.0,128.0
VT_2013_LPP_23,8/30/2013,25000.0,0.0,Non-Metro,LMI,4899456.0,333517,6.0,0.0,Other,"Wages, Working Capital, & Professional Services",2013.0,Early Stage,Yes,0.0,26.0
VT_2013_LPP_31,10/1/2013,80000.0,0.0,Metro,Non-LMI,3648620.0,311612,32.0,0.0,Other,"Wages, Working Capital, & Professional Services",2013.0,Early Stage,Yes,0.0,21.0
VT_2013_LPP_32,10/9/2013,6286.0,0.0,Non-Metro,Non-LMI,2376000.0,315210,4.0,0.0,Other,Purchase Equipment,2012.0,Early Stage,Yes,0.0,24.0
VT_2013_LPP_37,11/15/2013,97000.0,0.0,Metro,Non-LMI,11500000.0,332911,15.0,0.0,Other,Fund Construction Costs,2015.0,Early Stage,Yes,0.0,79.0
VT_2014_LPP_2,1/10/2014,40000.0,0.0,Non-Metro,Non-LMI,11300000.0,321211,12.0,0.0,Other,"Wages, Working Capital, & Professional Services",2013.0,Early Stage,Loss,0.0,154.0
VT_2014_LPP_3,1/15/2014,9000.0,0.0,Non-Metro,Non-LMI,1370212.0,326140,2.0,0.0,Other,Purchase Equipment,2015.0,Early Stage,Yes,0.0,16.0
VT_2014_LPP_7,5/28/2014,11475.0,0.0,Non-Metro,LMI,4849000.0,333517,6.0,0.0,Other,"Wages, Working Capital, & Professional Services",2013.0,Early Stage,Yes,0.0,26.0
VT_2014_LPP_8,5/28/2014,350000.0,0.0,Non-Metro,Non-LMI,11567000.0,424330,6.0,0.0,Other,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Yes,0.0,57.0
VT_2014_LPP_11,6/16/2014,84000.0,0.0,Non-Metro,Non-LMI,1201979.0,722511,15.0,0.0,Other,Purchase Real Estate,2015.0,Early Stage,Yes,0.0,43.0
VT_2014_LPP_12,7/9/2014,110000.0,0.0,Metro,Non-LMI,4654624.0,611310,9.0,0.0,Other,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Loss,0.0,30.0
VT_2014_LPP_14,7/25/2014,559557.0,0.0,Non-Metro,Non-LMI,67982803.0,721110,39.0,0.0,Other,Purchase Equipment,2015.0,Early Stage,Yes,0.0,529.0
VT_2014_LPP_15,8/14/2014,947057.0,0.0,Metro,Non-LMI,13501828.0,334419,18.0,0.0,Other,Fund Construction Costs,2013.0,Early Stage,Yes,0.0,47.0
VT_2014_LPP_16,9/2/2014,72806.0,0.0,Non-Metro,Non-LMI,18300000.0,541330,10.0,0.0,Other,Purchase Equipment,2014.0,Early Stage,Yes,0.0,80.0
VT_2014_LPP_20,11/13/2014,188000.0,0.0,Non-Metro,Non-LMI,12700000.0,424990,11.0,0.0,Other,Purchase Real Estate,2015.0,Early Stage,Yes,0.0,56.0
VT_2014_LPP_21,11/14/2014,185600.0,0.0,Metro,Non-LMI,1871489.0,484110,4.0,0.0,Other,Fund Construction Costs,2014.0,Early Stage,Yes,0.0,18.0
VT_2014_LPP_22,12/2/2014,177016.0,0.0,Non-Metro,Non-LMI,14796000.0,315110,16.0,0.0,Other,Purchase Equipment,2015.0,Early Stage,Yes,0.0,143.0
VT_2014_LPP_24,12/22/2014,105367.0,0.0,Metro,Non-LMI,23203000.0,311412,23.0,0.0,Other,Purchase Equipment,2016.0,Early Stage,Yes,0.0,79.0
VT_2015_LPP_1,1/7/2015,0.0,0.0,Metro,Non-LMI,14100000.0,332911,17.0,0.0,Other,Purchase Equipment,2015.0,Early Stage,Yes,0.0,88.0
VT_2015_LPP_3,3/12/2015,0.0,0.0,Metro,Non-LMI,14100000.0,332911,0.0,0.0,Other,Purchase Equipment,2015.0,Early Stage,Yes,0.0,88.0
VT_2015_LPP_5,4/22/2015,0.0,0.0,Metro,Non-LMI,13501828.0,334419,0.0,0.0,Other,Fund Construction Costs,2013.0,Early Stage,Yes,0.0,47.0
VT_2015_LPP_6,7/2/2015,0.0,0.0,Non-Metro,Non-LMI,20600000.0,315110,133.0,0.0,Other,Purchase Equipment,2015.0,Early Stage,Yes,0.0,179.0
VT_2015_LPP_7,7/8/2015,0.0,0.0,Non-Metro,Non-LMI,2866417.0,339930,12.0,0.0,Other,Fund Construction Costs,2015.0,Early Stage,Yes,0.0,33.0
VT_2015_LPP_9,9/25/2015,0.0,0.0,Non-Metro,Non-LMI,7365519.0,423990,0.0,0.0,Other,Purchase Equipment,2016.0,Early Stage,Yes,0.0,31.0
VT_2015_LPP_10,9/25/2015,0.0,0.0,Non-Metro,Non-LMI,7365519.0,423990,54.0,0.0,Other,Purchase Real Estate,2016.0,Early Stage,Yes,0.0,31.0
VT_2015_LPP_11,11/6/2015,0.0,0.0,Non-Metro,LMI,17309349.0,333515,18.0,0.0,Other,Purchase Equipment,2015.0,Early Stage,Yes,0.0,155.0
VT_2015_LPP_12,12/16/2015,0.0,0.0,Metro,Non-LMI,14100000.0,332911,15.0,0.0,Other,Purchase Equipment,2015.0,Early Stage,Yes,0.0,99.0
VT_2015_LPP_13,12/21/2015,0.0,0.0,Non-Metro,LMI,30885816.0,312120,8.0,0.0,Other,Fund Construction Costs,2016.0,Early Stage,Yes,0.0,85.0
VT_2016_LPP_5,3/24/2016,0.0,0.0,Non-Metro,Non-LMI,7365519.0,423990,54.0,0.0,Other,Purchase Equipment,2016.0,Early Stage,Yes,0.0,31.0
VT_2016_LPP_6,4/25/2016,0.0,0.0,Non-Metro,Non-LMI,2884534.0,321911,7.0,0.0,Other,Purchase Equipment,2015.0,Early Stage,Yes,0.0,24.0
WA_2012_LPP_1,3/5/2012,512250.0,0.0,Metro,LMI,4646304.0,238220,2.0,17.0,Loan Fund,"Wages, Working Capital, & Professional Services",2012.0,Early Stage,Yes,0.0,19.0
WA_2012_LPP_3,5/29/2012,18000.0,0.0,Metro,Non-LMI,1359464.0,238110,15.0,18.0,Loan Fund,"Wages, Working Capital, & Professional Services",2012.0,Early Stage,Did not attempt to confirm operations,0.0,18.0
WA_2012_LPP_4,5/29/2012,125000.0,0.0,Metro,Non-LMI,1359464.0,238110,15.0,18.0,Loan Fund,"Wages, Working Capital, & Professional Services",2012.0,Early Stage,Did not attempt to confirm operations,0.0,18.0
WA_2012_LPP_6,8/16/2012,4000000.0,0.0,Non-Metro,LMI,0.0,322121,175.0,20.0,Loan Fund,"Wages, Working Capital, & Professional Services",2012.0,Early Stage,Yes,0.0,20.0
WA_2012_LPP_7,9/20/2012,510710.0,0.0,Metro,Non-LMI,11821255.0,238160,20.0,20.0,Loan Fund,"Wages, Working Capital, & Professional Services",2012.0,Early Stage,Yes,0.0,40.0
WA_2012_CAP_2,11/15/2012,6000.0,3000.0,Metro,LMI,2689356.0,334516,10.0,0.0,Bank or Thrift,Fund Construction Costs,2012.0,Early Stage,Yes,0.0,15.0
WA_2012_CAP_3,11/20/2012,18750.0,9375.0,Metro,Non-LMI,4700000.0,541330,5.0,15.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2012.0,Early Stage,Yes,0.0,35.0
WA_2012_LPP_8,12/14/2012,125000.0,0.0,Metro,Non-LMI,11821255.0,238160,30.0,120.0,Loan Fund,"Wages, Working Capital, & Professional Services",2012.0,Early Stage,Yes,0.0,120.0
WA_2012_LPP_9,12/26/2012,2050108.8,0.0,Metro,LMI,21434121.0,813410,9.5,27.0,Loan Fund,"Wages, Working Capital, & Professional Services",2012.0,Early Stage,Yes,0.0,27.0
WA_2013_LPP_1,1/23/2013,400000.0,0.0,Metro,LMI,8230410.0,423390,3.0,25.0,Loan Fund,Purchase Equipment,2013.0,Early Stage,Yes,0.0,25.0
WA_2013_LPP_2,5/1/2013,500000.0,0.0,Metro,Non-LMI,45001922.0,921150,5.5,1.0,Loan Fund,"Wages, Working Capital, & Professional Services",2013.0,Early Stage,Yes,0.0,143.0
WA_2013_LPP_4,8/30/2013,10000.0,0.0,Metro,LMI,3164160.0,332812,30.0,20.0,Loan Fund,Purchase Equipment,2013.0,Early Stage,Yes,0.0,30.0
WA_2013_LPP_5,9/16/2013,10000.0,0.0,Metro,LMI,19699435.0,423210,10.0,40.0,Loan Fund,"Wages, Working Capital, & Professional Services",2013.0,Early Stage,Yes,0.0,40.0
WA_2014_LPP_1,1/13/2014,10000.0,0.0,Metro,LMI,3796992.0,332811,50.0,25.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Yes,0.0,25.0
WA_2014_LPP_7,6/13/2014,5000.0,0.0,Metro,Non-LMI,6169922.0,333132,0.0,82.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Yes,0.0,82.0
WA_2014_LPP_9,7/22/2014,10000.0,0.0,Metro,LMI,3783776.0,238220,5.0,15.0,Loan Fund,Fund Construction Costs,2014.0,Early Stage,Yes,0.0,15.0
WA_2014_LPP_10,7/28/2014,10000.0,0.0,Metro,Non-LMI,4100912.0,323111,3.0,29.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Yes,0.0,29.0
WA_2014_LPP_11,8/28/2014,10000.0,0.0,Non-Metro,LMI,0.0,311999,45.0,0.0,Loan Fund,Purchase Equipment,2014.0,Early Stage,Yes,0.0,45.0
WA_2014_CSP_1,8/29/2014,284473.0,0.0,Metro,Non-LMI,920674.0,722511,23.0,33.0,Bank or Thrift,Fund Construction Costs,2015.0,Early Stage,Yes,284473.0,48.0
WA_2014_LPP_12,9/29/2014,10000.0,0.0,Metro,Non-LMI,21344259.0,238160,0.0,35.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Yes,0.0,170.0
WA_2014_LPP_13,10/10/2014,161115.0,0.0,Non-Metro,LMI,1117928.0,311710,25.0,38.0,Loan Fund,Purchase Equipment,2014.0,Early Stage,Yes,0.0,63.0
WA_2015_LPP_1,1/5/2015,0.0,0.0,Metro,LMI,120425000.0,722511,95.0,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Yes,0.0,95.0
WA_2015_LPP_4,2/25/2015,0.0,0.0,Non-Metro,Non-LMI,98730.0,334112,6.0,15.0,Loan Fund,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Yes,0.0,15.0
WA_2015_CSP_1,3/26/2015,301500.0,0.0,Metro,LMI,4608262.0,311821,10.0,20.0,Bank or Thrift,Purchase Real Estate,2015.0,Early Stage,Yes,301500.0,20.0
WA_2015_LPP_6,3/31/2015,0.0,0.0,Metro,Non-LMI,6604148.0,332812,6.0,29.0,Loan Fund,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Yes,0.0,29.0
WA_2015_LPP_7,3/31/2015,0.0,0.0,Metro,Non-LMI,6604148.0,332812,0.0,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Yes,0.0,29.0
WA_2015_CSP_2,6/22/2015,500000.0,0.0,Metro,Non-LMI,65910192.0,531120,2.0,2.0,Bank or Thrift,Fund Construction Costs,2016.0,Early Stage,Yes,500000.0,17.0
WA_2015_LPP_8,6/30/2015,0.0,0.0,Metro,LMI,11346171.0,311821,0.0,64.0,Loan Fund,Purchase Equipment,2015.0,Early Stage,Yes,0.0,64.0
WA_2015_LPP_9,8/27/2015,0.0,0.0,Metro,LMI,11346171.0,311821,0.0,0.0,Loan Fund,Purchase Equipment,2015.0,Early Stage,Yes,0.0,64.0
WA_2015_LPP_11,10/29/2015,0.0,0.0,Metro,LMI,3783776.0,238220,0.0,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Yes,0.0,15.0
WA_2015_LPP_12,11/4/2015,0.0,0.0,Metro,LMI,3783776.0,238220,0.0,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Yes,0.0,15.0
WA_2015_LPP_13,11/25/2015,0.0,0.0,Metro,LMI,3783776.0,238220,0.0,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Yes,0.0,15.0
WA_2015_LPP_14,12/9/2015,0.0,0.0,Metro,LMI,3783776.0,238220,0.0,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Yes,0.0,15.0
WA_2015_LPP_16,12/17/2015,0.0,0.0,Metro,LMI,3783776.0,238220,0.0,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Yes,0.0,15.0
WA_2015_LPP_17,12/30/2015,0.0,0.0,Metro,LMI,0.0,336412,10.0,50.0,Loan Fund,Purchase Equipment,2015.0,Early Stage,Yes,0.0,50.0
WA_2016_CSP_2,1/20/2016,389000.0,0.0,Metro,Non-LMI,2326320.0,113310,15.0,75.0,Bank or Thrift,Purchase Real Estate,2016.0,Early Stage,Yes,389000.0,75.0
WA_2016_LPP_1,2/24/2016,0.0,0.0,Metro,LMI,5596102.0,562920,7.0,58.0,Loan Fund,Purchase Equipment,2016.0,Early Stage,Yes,0.0,58.0
WA_2016_CSP_3,3/15/2016,110000.0,0.0,Metro,LMI,14070000.0,113310,5.0,0.0,Bank or Thrift,Purchase Real Estate,2016.0,Early Stage,Yes,110000.0,35.0
WA_2016_CSP_5,6/15/2016,260251.0,0.0,Metro,Non-LMI,3067723.0,811121,0.0,16.0,Bank or Thrift,Purchase Real Estate,2016.0,Early Stage,Yes,260251.0,16.0
WA_2016_LPP_4,8/5/2016,0.0,0.0,Metro,LMI,0.0,332812,10.0,50.0,Loan Fund,"Wages, Working Capital, & Professional Services",2016.0,Early Stage,Yes,0.0,50.0
WA_2016_CSP_6,10/12/2016,182432.0,0.0,Non-Metro,LMI,19424158.0,445110,0.0,32.5,Loan Fund,Purchase Real Estate,2016.0,Early Stage,Yes,182432.0,32.5
WA_2016_CSP_7,10/12/2016,317568.0,0.0,Non-Metro,LMI,19424158.0,445110,0.0,32.5,Loan Fund,Purchase Real Estate,2016.0,Early Stage,Yes,317568.0,32.5
WA_2016_LPP_5,11/21/2016,0.0,0.0,Metro,Non-LMI,6604148.0,332812,0.0,45.0,Loan Fund,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Yes,0.0,45.0
WI_2012_VCP_1,4/10/2012,185000.0,0.0,Metro,Non-LMI,1554000.0,511210,52.0,36.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,36.0
WI_2012_VCP_2,5/31/2012,140000.0,0.0,Metro,LMI,2900000.0,334510,40.0,22.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,22.0
WI_2012_VCP_8,12/18/2012,250000.0,0.0,Metro,Non-LMI,1068000.0,562910,15.0,15.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,15.0
WI_2012_VCP_10,12/19/2012,2000000.0,0.0,Non-Metro,LMI,0.0,336411,190.0,55.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,55.0
WI_2013_VCP_8,4/23/2013,125000.0,0.0,Metro,Non-LMI,320000.0,511210,37.0,17.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,17.0
WI_2013_VCP_11,6/20/2013,300000.0,0.0,Metro,Non-LMI,10000000.0,541711,33.0,80.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,80.0
WI_2013_VCP_19,11/25/2013,200000.0,0.0,Metro,Non-LMI,35000.0,326199,6.0,35.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,35.0
WI_2014_VCP_1,1/7/2014,60000.0,0.0,Metro,LMI,2100000.0,541712,4.0,16.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,16.0
WI_2014_VCP_3,3/3/2014,67500.0,0.0,Metro,Non-LMI,324100.0,511210,0.0,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,25.0
WI_2014_VCP_6,5/20/2014,50000.0,0.0,Metro,Non-LMI,318526.0,541890,0.0,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,15.0
WI_2014_VCP_10,8/19/2014,200000.0,0.0,Metro,LMI,49000.0,334516,0.0,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,16.0
WI_2014_VCP_11,8/27/2014,56408.0,0.0,Metro,LMI,265525.0,335999,14.0,16.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,16.0
WI_2014_VCP_14,11/3/2014,61534.0,0.0,Metro,LMI,1970000.0,541712,0.0,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,20.0
WI_2014_VCP_15,11/3/2014,60000.0,0.0,Metro,LMI,1970000.0,541712,0.0,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,20.0
WI_2015_VCP_2,2/11/2015,750000.0,0.0,Metro,Non-LMI,7000000.0,541613,38.0,119.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,119.0
